"SiteId","SiteName","MonitorDate","AQI","SO2SubIndex","COSubIndex","O3SubIndex","PM10SubIndex","NO2SubIndex","O38SubIndex","PM25SubIndex"
38,"崙背","2018-04-04",95,6,5,NA,61,18,45,95
39,"新港","2018-04-04",106,7,6,NA,66,20,54,106
40,"朴子","2018-04-04",103,6,5,NA,74,18,49,103
41,"臺西","2018-04-04",99,9,NA,NA,60,21,NA,99
42,"嘉義","2018-04-04",105,9,6,NA,62,23,58,105
43,"新營","2018-04-04",103,9,6,NA,71,17,45,103
44,"善化","2018-04-04",97,10,5,NA,61,19,45,97
45,"安南","2018-04-04",108,10,5,NA,87,23,47,108
46,"臺南","2018-04-04",93,7,5,NA,54,19,54,93
47,"美濃","2018-04-04",79,4,3,NA,57,8,54,79
48,"橋頭","2018-04-04",90,10,5,NA,59,17,44,90
49,"仁武","2018-04-04",97,11,5,NA,63,22,77,97
50,"鳳山","2018-04-04",105,10,6,NA,59,25,NA,105
51,"大寮","2018-04-04",123,24,6,NA,66,25,104,123
52,"林園","2018-04-04",90,10,3,NA,62,13,90,89
53,"楠梓","2018-04-04",100,4,3,NA,78,17,64,100
54,"左營","2018-04-04",90,7,5,NA,66,14,87,90
56,"前金","2018-04-04",100,7,5,NA,62,13,100,95
57,"前鎮","2018-04-04",105,10,NA,NA,64,23,NA,105
58,"小港","2018-04-04",101,19,5,NA,65,26,101,92
59,"屏東","2018-04-04",106,7,5,NA,64,14,93,106
60,"潮州","2018-04-04",90,10,3,NA,68,13,90,86
61,"恆春","2018-04-04",40,3,1,NA,38,2,40,40
62,"臺東","2018-04-04",38,3,5,NA,34,15,30,38
63,"花蓮","2018-04-04",41,4,5,NA,40,16,35,41
64,"陽明","2018-04-04",71,6,2,NA,27,5,71,67
65,"宜蘭","2018-04-04",53,3,3,NA,42,8,36,53
66,"冬山","2018-04-04",50,4,3,NA,45,14,31,50
67,"三重","2018-04-04",59,10,15,NA,59,48,NA,58
68,"中壢","2018-04-04",87,9,10,NA,60,37,NA,87
69,"竹山","2018-04-04",110,9,5,NA,56,21,87,110
70,"永和","2018-04-04",71,9,11,NA,42,48,NA,71
71,"復興","2018-04-04",102,11,7,NA,68,22,NA,102
72,"埔里","2018-04-04",100,6,6,NA,51,24,100,92
75,"馬祖","2018-04-04",90,6,2,NA,51,10,39,90
77,"金門","2018-04-04",73,13,2,NA,48,20,37,73
78,"馬公","2018-04-04",62,4,2,NA,40,7,31,62
80,"關山","2018-04-04",42,NA,NA,NA,32,6,30,42
83,"麥寮","2018-04-04",92,6,NA,NA,67,15,NA,92
84,"富貴角","2018-04-04",87,7,2,NA,39,6,87,73
1,"基隆","2018-04-03",68,21,6,NA,40,29,51,68
2,"汐止","2018-04-03",85,6,7,NA,48,37,47,85
3,"萬里","2018-04-03",104,9,3,NA,54,9,104,81
4,"新店","2018-04-03",79,6,5,NA,49,25,67,79
5,"土城","2018-04-03",83,9,7,NA,54,29,64,83
6,"板橋","2018-04-03",90,9,8,NA,57,33,61,90
7,"新莊","2018-04-03",81,10,7,NA,54,33,71,81
8,"菜寮","2018-04-03",84,10,8,NA,55,32,36,84
9,"林口","2018-04-03",88,14,5,NA,61,33,58,88
10,"淡水","2018-04-03",74,7,5,NA,54,25,38,74
11,"士林","2018-04-03",77,9,5,NA,56,22,49,77
12,"中山","2018-04-03",84,6,9,NA,60,35,44,84
13,"萬華","2018-04-03",77,7,7,NA,55,32,77,77
14,"古亭","2018-04-03",62,7,6,NA,52,29,54,62
15,"松山","2018-04-03",72,9,7,NA,50,27,61,72
16,"大同","2018-04-03",73,9,17,NA,66,50,NA,73
17,"桃園","2018-04-03",93,23,7,NA,58,28,41,93
18,"大園","2018-04-03",117,6,6,NA,66,29,20,117
19,"觀音","2018-04-03",131,27,5,NA,82,51,42,131
20,"平鎮","2018-04-03",102,7,7,NA,63,33,46,102
21,"龍潭","2018-04-03",107,6,6,NA,56,28,51,107
22,"湖口","2018-04-03",125,9,5,NA,64,30,48,125
23,"竹東","2018-04-03",89,7,5,NA,59,12,36,89
24,"新竹","2018-04-03",102,4,7,NA,55,28,39,102
25,"頭份","2018-04-03",87,10,NA,NA,55,20,NA,87
26,"苗栗","2018-04-03",95,6,6,NA,56,23,38,95
27,"三義","2018-04-03",99,7,3,NA,47,15,45,99
28,"豐原","2018-04-03",78,6,5,NA,48,19,44,78
29,"沙鹿","2018-04-03",85,11,5,NA,57,29,39,85
30,"大里","2018-04-03",72,16,7,NA,60,37,41,72
31,"忠明","2018-04-03",89,20,7,NA,57,32,42,89
32,"西屯","2018-04-03",90,23,6,NA,58,33,42,90
33,"彰化","2018-04-03",101,19,6,NA,57,23,38,101
34,"線西","2018-04-03",98,9,NA,NA,56,23,NA,98
35,"二林","2018-04-03",90,9,3,NA,57,20,36,90
36,"南投","2018-04-03",85,6,6,NA,58,26,36,85
37,"斗六","2018-04-03",82,7,3,NA,51,17,47,82
38,"崙背","2018-04-03",93,6,2,NA,62,16,42,93
39,"新港","2018-04-03",97,16,5,NA,68,24,41,97
40,"朴子","2018-04-03",94,4,3,NA,66,15,41,94
41,"臺西","2018-04-03",109,4,NA,NA,60,16,NA,109
42,"嘉義","2018-04-03",83,6,5,NA,57,23,40,83
43,"新營","2018-04-03",94,4,3,NA,64,21,34,94
44,"善化","2018-04-03",75,14,3,NA,54,25,36,75
45,"安南","2018-04-03",89,4,3,NA,66,26,40,89
46,"臺南","2018-04-03",85,4,5,NA,52,25,44,85
47,"美濃","2018-04-03",71,3,2,NA,50,10,50,71
48,"橋頭","2018-04-03",84,11,5,NA,54,28,43,84
49,"仁武","2018-04-03",79,9,3,NA,56,21,67,79
50,"鳳山","2018-04-03",84,9,6,NA,52,21,NA,84
51,"大寮","2018-04-03",92,24,5,NA,56,23,74,92
52,"林園","2018-04-03",90,13,3,NA,59,14,90,83
53,"楠梓","2018-04-03",92,9,5,NA,69,32,58,92
54,"左營","2018-04-03",87,6,5,NA,59,21,87,75
56,"前金","2018-04-03",90,6,5,NA,58,21,90,82
57,"前鎮","2018-04-03",83,13,NA,NA,57,32,NA,83
58,"小港","2018-04-03",77,31,6,NA,55,42,61,77
59,"屏東","2018-04-03",91,9,5,NA,55,15,84,91
60,"潮州","2018-04-03",108,11,5,NA,68,15,108,90
61,"恆春","2018-04-03",46,3,1,NA,46,2,41,46
62,"臺東","2018-04-03",44,1,3,NA,44,8,30,44
63,"花蓮","2018-04-03",48,14,5,NA,48,15,36,43
64,"陽明","2018-04-03",73,16,3,NA,31,15,71,73
65,"宜蘭","2018-04-03",63,4,3,NA,58,10,39,63
66,"冬山","2018-04-03",57,4,5,NA,57,14,32,NA
67,"三重","2018-04-03",70,10,19,NA,68,57,NA,70
68,"中壢","2018-04-03",85,9,14,NA,65,44,NA,85
69,"竹山","2018-04-03",97,49,3,NA,54,15,48,97
70,"永和","2018-04-03",73,10,14,NA,50,49,NA,73
71,"復興","2018-04-03",88,16,8,NA,60,35,NA,88
72,"埔里","2018-04-03",92,6,5,NA,48,23,64,92
75,"馬祖","2018-04-03",80,4,2,NA,55,13,58,80
77,"金門","2018-04-03",110,17,3,NA,64,31,37,110
78,"馬公","2018-04-03",63,3,2,NA,39,5,33,63
80,"關山","2018-04-03",45,7,NA,NA,41,7,30,45
83,"麥寮","2018-04-03",105,10,NA,NA,74,21,NA,105
84,"富貴角","2018-04-03",94,9,2,NA,54,12,87,94
1,"基隆","2018-04-02",72,11,5,NA,49,23,46,72
2,"汐止","2018-04-02",83,9,6,NA,57,33,74,83
3,"萬里","2018-04-02",90,7,3,NA,60,11,90,79
4,"新店","2018-04-02",146,6,6,NA,57,19,146,84
5,"土城","2018-04-02",122,10,6,NA,60,33,122,87
6,"板橋","2018-04-02",112,9,7,NA,64,30,112,93
7,"新莊","2018-04-02",104,11,7,NA,62,38,104,84
8,"菜寮","2018-04-02",86,9,7,NA,60,25,46,86
9,"林口","2018-04-02",96,20,5,NA,70,36,93,96
10,"淡水","2018-04-02",81,9,5,NA,70,25,45,81
11,"士林","2018-04-02",98,7,5,NA,61,19,90,98
12,"中山","2018-04-02",85,7,8,NA,69,33,80,85
13,"萬華","2018-04-02",100,7,7,NA,66,28,100,84
14,"古亭","2018-04-02",126,6,6,NA,66,25,126,74
15,"松山","2018-04-02",101,7,7,NA,60,27,101,77
16,"大同","2018-04-02",87,7,18,NA,75,47,NA,87
17,"桃園","2018-04-02",104,34,7,NA,71,36,58,104
18,"大園","2018-04-02",122,6,5,NA,76,34,26,122
19,"觀音","2018-04-02",131,16,5,NA,80,30,61,131
20,"平鎮","2018-04-02",110,11,7,NA,75,39,93,110
21,"龍潭","2018-04-02",116,7,6,NA,62,35,100,116
22,"湖口","2018-04-02",141,9,5,NA,68,34,74,141
23,"竹東","2018-04-02",107,4,5,NA,62,14,47,107
24,"新竹","2018-04-02",113,6,7,NA,60,36,48,113
25,"頭份","2018-04-02",98,6,NA,NA,59,24,NA,98
26,"苗栗","2018-04-02",110,4,5,NA,63,18,47,110
27,"三義","2018-04-02",110,4,3,NA,53,14,71,110
28,"豐原","2018-04-02",104,9,5,NA,57,19,58,104
29,"沙鹿","2018-04-02",114,17,7,NA,73,40,44,114
30,"大里","2018-04-02",83,16,7,NA,68,44,61,83
31,"忠明","2018-04-02",108,31,9,NA,65,47,50,108
32,"西屯","2018-04-02",109,29,8,NA,68,46,71,109
33,"彰化","2018-04-02",126,10,7,NA,68,22,45,126
34,"線西","2018-04-02",123,9,NA,NA,68,20,NA,123
35,"二林","2018-04-02",116,7,3,NA,68,10,46,116
36,"南投","2018-04-02",104,4,5,NA,64,21,42,104
37,"斗六","2018-04-02",107,6,3,NA,68,18,71,107
38,"崙背","2018-04-02",110,9,2,NA,62,12,64,110
39,"新港","2018-04-02",105,4,3,NA,71,8,49,105
40,"朴子","2018-04-02",96,4,3,NA,76,9,54,96
41,"臺西","2018-04-02",102,6,NA,NA,59,8,NA,102
42,"嘉義","2018-04-02",102,6,3,NA,63,14,50,102
43,"新營","2018-04-02",98,4,3,NA,72,15,40,98
44,"善化","2018-04-02",91,7,2,NA,57,16,40,91
45,"安南","2018-04-02",93,4,3,NA,78,19,44,93
46,"臺南","2018-04-02",77,3,3,NA,53,12,50,77
47,"美濃","2018-04-02",68,3,2,NA,50,8,67,68
48,"橋頭","2018-04-02",88,6,3,NA,58,25,39,88
49,"仁武","2018-04-02",87,9,3,NA,59,18,47,87
50,"鳳山","2018-04-02",89,6,5,NA,54,17,NA,89
51,"大寮","2018-04-02",97,17,5,NA,58,26,47,97
52,"林園","2018-04-02",80,9,3,NA,54,13,58,80
53,"楠梓","2018-04-02",98,7,3,NA,71,22,48,98
54,"左營","2018-04-02",89,6,3,NA,66,17,54,89
56,"前金","2018-04-02",87,4,3,NA,64,18,49,87
57,"前鎮","2018-04-02",88,9,NA,NA,59,26,NA,88
58,"小港","2018-04-02",80,14,5,NA,56,28,38,80
59,"屏東","2018-04-02",91,7,3,NA,54,17,64,91
60,"潮州","2018-04-02",87,9,3,NA,57,16,87,77
61,"恆春","2018-04-02",54,3,1,NA,53,2,44,54
62,"臺東","2018-04-02",53,3,5,NA,45,8,34,53
63,"花蓮","2018-04-02",54,9,3,NA,54,10,43,41
64,"陽明","2018-04-02",104,9,3,NA,46,7,104,92
65,"宜蘭","2018-04-02",62,3,3,NA,62,9,50,61
66,"冬山","2018-04-02",64,6,5,NA,64,16,38,NA
67,"三重","2018-04-02",78,9,16,NA,78,51,NA,77
68,"中壢","2018-04-02",128,11,15,NA,78,50,NA,128
69,"竹山","2018-04-02",100,3,2,NA,54,13,77,100
70,"永和","2018-04-02",82,6,11,NA,59,46,NA,82
71,"復興","2018-04-02",89,7,9,NA,60,27,NA,89
72,"埔里","2018-04-02",92,6,3,NA,48,16,84,92
75,"馬祖","2018-04-02",84,6,6,NA,73,8,48,84
77,"金門","2018-04-02",132,10,5,NA,87,23,84,132
78,"馬公","2018-04-02",81,3,2,NA,53,5,46,81
80,"關山","2018-04-02",51,7,NA,NA,42,6,34,51
83,"麥寮","2018-04-02",109,6,NA,NA,76,18,NA,109
84,"富貴角","2018-04-02",126,6,3,NA,63,8,126,103
1,"基隆","2018-04-01",72,3,3,NA,51,18,47,72
2,"汐止","2018-04-01",72,3,5,NA,51,25,48,72
3,"萬里","2018-04-01",65,13,2,NA,53,15,48,65
4,"新店","2018-04-01",63,3,3,NA,50,11,50,63
5,"土城","2018-04-01",61,1,3,NA,52,13,50,61
6,"板橋","2018-04-01",68,3,6,NA,57,25,50,68
7,"新莊","2018-04-01",80,6,5,NA,54,19,80,63
8,"菜寮","2018-04-01",60,3,5,NA,54,19,40,60
9,"林口","2018-04-01",90,4,3,NA,59,16,90,66
10,"淡水","2018-04-01",59,6,2,NA,59,6,41,59
11,"士林","2018-04-01",72,1,3,NA,57,10,49,72
12,"中山","2018-04-01",73,4,6,NA,63,25,45,73
13,"萬華","2018-04-01",73,3,5,NA,57,25,47,73
14,"古亭","2018-04-01",58,3,3,NA,57,17,48,58
15,"松山","2018-04-01",70,6,3,NA,56,26,48,70
16,"大同","2018-04-01",71,4,12,NA,66,40,NA,71
17,"桃園","2018-04-01",74,11,5,NA,61,16,74,73
18,"大園","2018-04-01",79,6,3,NA,67,23,35,79
19,"觀音","2018-04-01",91,17,5,NA,73,31,90,91
20,"平鎮","2018-04-01",118,11,6,NA,67,25,118,86
21,"龍潭","2018-04-01",126,6,6,NA,58,37,126,107
22,"湖口","2018-04-01",122,7,5,NA,64,30,122,104
23,"竹東","2018-04-01",96,7,5,NA,64,12,71,96
24,"新竹","2018-04-01",97,6,6,NA,57,32,93,97
25,"頭份","2018-04-01",96,6,NA,NA,62,13,NA,96
26,"苗栗","2018-04-01",109,6,5,NA,66,22,87,109
27,"三義","2018-04-01",108,7,3,NA,54,10,104,108
28,"豐原","2018-04-01",98,6,5,NA,57,11,97,98
29,"沙鹿","2018-04-01",100,7,5,NA,67,37,90,100
30,"大里","2018-04-01",86,7,6,NA,73,20,71,86
31,"忠明","2018-04-01",107,7,5,NA,62,23,80,107
32,"西屯","2018-04-01",102,9,5,NA,67,25,101,102
33,"彰化","2018-04-01",58,14,3,NA,NA,12,58,NA
34,"線西","2018-04-01",117,7,NA,NA,69,13,NA,117
35,"二林","2018-04-01",104,7,3,NA,66,11,48,104
36,"南投","2018-04-01",108,6,5,NA,64,22,44,108
37,"斗六","2018-04-01",103,6,3,NA,61,13,67,103
38,"崙背","2018-04-01",96,4,2,NA,64,11,80,96
39,"新港","2018-04-01",93,6,3,NA,66,20,50,93
40,"朴子","2018-04-01",92,4,5,NA,76,11,67,92
41,"臺西","2018-04-01",109,11,NA,NA,68,30,NA,109
42,"嘉義","2018-04-01",76,4,5,NA,53,14,48,76
43,"新營","2018-04-01",91,4,3,NA,69,12,43,91
44,"善化","2018-04-01",82,4,2,NA,54,10,39,82
45,"安南","2018-04-01",90,4,3,NA,66,16,48,90
46,"臺南","2018-04-01",89,9,5,NA,NA,18,54,89
47,"美濃","2018-04-01",58,3,3,NA,42,8,49,58
48,"橋頭","2018-04-01",75,4,3,NA,44,19,42,75
49,"仁武","2018-04-01",68,9,3,NA,52,18,49,68
50,"鳳山","2018-04-01",68,6,5,NA,40,12,NA,68
51,"大寮","2018-04-01",81,9,3,NA,44,16,46,81
52,"林園","2018-04-01",66,9,3,NA,44,16,47,66
53,"楠梓","2018-04-01",87,4,3,NA,58,20,49,87
54,"左營","2018-04-01",74,6,3,NA,63,17,51,74
56,"前金","2018-04-01",79,6,3,NA,54,13,50,79
57,"前鎮","2018-04-01",82,9,NA,NA,56,19,NA,82
58,"小港","2018-04-01",68,10,3,NA,45,25,26,68
59,"屏東","2018-04-01",72,6,5,NA,39,20,50,72
60,"潮州","2018-04-01",55,4,2,NA,44,10,48,55
61,"恆春","2018-04-01",52,4,1,NA,44,2,45,52
62,"臺東","2018-04-01",58,3,3,NA,39,11,35,58
63,"花蓮","2018-04-01",45,4,3,NA,44,12,45,40
64,"陽明","2018-04-01",67,7,2,NA,37,5,49,67
65,"宜蘭","2018-04-01",65,3,3,NA,57,8,54,65
66,"冬山","2018-04-01",67,6,3,NA,62,27,41,67
67,"三重","2018-04-01",68,4,14,NA,68,39,NA,56
68,"中壢","2018-04-01",81,10,12,NA,69,42,NA,81
69,"竹山","2018-04-01",102,6,3,NA,54,16,67,102
70,"永和","2018-04-01",64,3,5,NA,51,16,NA,64
71,"復興","2018-04-01",76,6,5,NA,53,17,NA,76
72,"埔里","2018-04-01",97,4,3,NA,51,15,77,97
75,"馬祖","2018-04-01",80,4,2,NA,51,8,54,80
77,"金門","2018-04-01",112,9,5,NA,76,23,50,112
78,"馬公","2018-04-01",79,3,3,NA,60,6,50,79
80,"關山","2018-04-01",55,6,NA,NA,34,5,34,55
83,"麥寮","2018-04-01",110,4,NA,NA,80,14,NA,110
84,"富貴角","2018-04-01",85,7,2,NA,59,10,51,85
1,"基隆","2018-03-31",57,3,3,NA,32,20,46,57
2,"汐止","2018-03-31",63,11,5,NA,39,28,45,63
3,"萬里","2018-03-31",58,7,2,NA,43,17,51,58
4,"新店","2018-03-31",54,3,3,NA,37,17,46,54
5,"土城","2018-03-31",49,3,3,NA,37,22,44,49
6,"板橋","2018-03-31",57,3,5,NA,42,21,40,57
7,"新莊","2018-03-31",47,3,3,NA,42,16,44,47
8,"菜寮","2018-03-31",54,3,5,NA,40,15,31,54
9,"林口","2018-03-31",57,6,3,NA,46,19,44,57
10,"淡水","2018-03-31",51,6,2,NA,44,8,33,51
11,"士林","2018-03-31",54,7,2,NA,44,8,41,54
12,"中山","2018-03-31",59,6,6,NA,44,26,34,59
13,"萬華","2018-03-31",59,4,5,NA,42,25,36,59
14,"古亭","2018-03-31",55,3,3,NA,40,19,43,55
15,"松山","2018-03-31",61,7,3,NA,44,27,40,61
16,"大同","2018-03-31",62,4,9,NA,57,37,NA,62
17,"桃園","2018-03-31",53,7,3,NA,44,17,41,53
18,"大園","2018-03-31",58,3,3,NA,57,22,27,58
19,"觀音","2018-03-31",72,30,3,NA,64,22,41,72
20,"平鎮","2018-03-31",55,4,5,NA,47,16,44,55
21,"龍潭","2018-03-31",66,3,3,NA,37,14,45,66
22,"湖口","2018-03-31",61,4,3,NA,44,11,48,61
23,"竹東","2018-03-31",53,6,3,NA,36,12,41,53
24,"新竹","2018-03-31",60,4,3,NA,37,20,43,60
25,"頭份","2018-03-31",55,6,NA,NA,40,27,NA,55
26,"苗栗","2018-03-31",74,6,5,NA,50,26,47,74
27,"三義","2018-03-31",97,6,5,NA,44,16,97,82
28,"豐原","2018-03-31",122,7,6,NA,54,19,122,94
29,"沙鹿","2018-03-31",79,9,6,NA,59,34,74,79
30,"大里","2018-03-31",93,24,8,NA,71,29,93,73
31,"忠明","2018-03-31",100,10,8,NA,54,36,100,88
32,"西屯","2018-03-31",122,9,6,NA,59,35,122,82
33,"彰化","2018-03-31",97,17,6,NA,66,22,50,97
34,"線西","2018-03-31",87,17,NA,NA,59,36,NA,87
35,"二林","2018-03-31",86,11,5,NA,57,20,54,86
36,"南投","2018-03-31",104,7,7,NA,66,25,64,104
37,"斗六","2018-03-31",115,6,5,NA,61,14,115,103
38,"崙背","2018-03-31",99,6,5,NA,61,18,84,99
39,"新港","2018-03-31",108,4,6,NA,72,20,87,108
40,"朴子","2018-03-31",101,7,5,NA,73,15,101,99
41,"臺西","2018-03-31",107,10,NA,NA,63,16,NA,107
42,"嘉義","2018-03-31",100,4,6,NA,64,15,100,89
43,"新營","2018-03-31",97,6,5,NA,71,22,58,97
44,"善化","2018-03-31",86,7,3,NA,59,9,46,86
45,"安南","2018-03-31",91,10,5,NA,66,21,58,91
46,"臺南","2018-03-31",86,14,5,NA,49,29,71,86
47,"美濃","2018-03-31",71,6,5,NA,47,8,71,65
48,"橋頭","2018-03-31",67,7,3,NA,44,21,45,67
49,"仁武","2018-03-31",75,14,3,NA,49,18,50,75
50,"鳳山","2018-03-31",74,49,6,NA,45,24,NA,74
51,"大寮","2018-03-31",75,24,6,NA,44,21,44,75
52,"林園","2018-03-31",56,4,3,NA,41,10,49,56
53,"楠梓","2018-03-31",82,9,5,NA,65,22,58,82
54,"左營","2018-03-31",68,10,6,NA,53,26,61,68
56,"前金","2018-03-31",72,23,6,NA,53,22,64,72
57,"前鎮","2018-03-31",74,37,NA,NA,53,27,NA,74
58,"小港","2018-03-31",73,19,5,NA,51,36,41,73
59,"屏東","2018-03-31",67,10,5,NA,44,17,51,67
60,"潮州","2018-03-31",54,3,2,NA,44,9,46,54
61,"恆春","2018-03-31",47,4,1,NA,34,2,46,47
62,"臺東","2018-03-31",48,3,3,NA,35,8,36,48
63,"花蓮","2018-03-31",44,3,5,NA,36,17,44,38
64,"陽明","2018-03-31",45,10,1,NA,21,5,44,45
65,"宜蘭","2018-03-31",56,3,3,NA,44,8,45,56
66,"冬山","2018-03-31",56,4,3,NA,46,15,40,56
67,"三重","2018-03-31",59,4,14,NA,59,37,NA,51
68,"中壢","2018-03-31",52,4,14,NA,52,33,NA,46
69,"竹山","2018-03-31",122,11,5,NA,63,21,118,122
70,"永和","2018-03-31",50,3,5,NA,36,21,NA,50
71,"復興","2018-03-31",75,47,7,NA,52,25,NA,75
72,"埔里","2018-03-31",132,4,5,NA,50,15,132,95
75,"馬祖","2018-03-31",75,3,2,NA,39,4,67,75
77,"金門","2018-03-31",69,17,3,NA,53,20,50,69
78,"馬公","2018-03-31",61,3,3,NA,44,3,45,61
80,"關山","2018-03-31",43,6,NA,NA,29,5,37,43
83,"麥寮","2018-03-31",109,7,NA,NA,106,18,NA,109
84,"富貴角","2018-03-31",69,9,1,NA,44,8,49,69
1,"基隆","2018-03-30",42,1,3,NA,19,18,42,30
2,"汐止","2018-03-30",42,7,5,NA,22,27,41,42
3,"萬里","2018-03-30",45,16,2,NA,25,13,45,34
4,"新店","2018-03-30",40,3,3,NA,20,15,40,22
5,"土城","2018-03-30",38,3,3,NA,22,14,38,20
6,"板橋","2018-03-30",37,4,5,NA,27,22,36,37
7,"新莊","2018-03-30",39,7,3,NA,31,15,39,21
8,"菜寮","2018-03-30",32,6,5,NA,24,17,28,32
9,"林口","2018-03-30",41,4,3,NA,31,14,41,30
10,"淡水","2018-03-30",36,7,2,NA,28,7,32,36
11,"士林","2018-03-30",39,6,2,NA,24,8,39,24
12,"中山","2018-03-30",38,7,7,NA,30,33,30,38
13,"萬華","2018-03-30",35,7,5,NA,29,30,31,35
14,"古亭","2018-03-30",36,3,3,NA,28,19,36,34
15,"松山","2018-03-30",36,6,5,NA,26,29,36,31
16,"大同","2018-03-30",43,10,10,NA,43,41,NA,40
17,"桃園","2018-03-30",35,7,3,NA,31,17,35,33
18,"大園","2018-03-30",44,3,2,NA,44,19,23,35
19,"觀音","2018-03-30",48,11,2,NA,48,24,38,45
20,"平鎮","2018-03-30",41,4,5,NA,37,18,41,39
21,"龍潭","2018-03-30",42,3,3,NA,31,21,42,26
22,"湖口","2018-03-30",49,4,3,NA,35,27,44,49
23,"竹東","2018-03-30",42,4,3,NA,30,9,35,42
24,"新竹","2018-03-30",52,3,3,NA,37,21,39,52
25,"頭份","2018-03-30",58,3,NA,NA,39,21,NA,58
26,"苗栗","2018-03-30",82,10,6,NA,52,22,49,82
27,"三義","2018-03-30",100,10,5,NA,43,12,100,79
28,"豐原","2018-03-30",104,14,5,NA,44,17,104,72
29,"沙鹿","2018-03-30",101,11,8,NA,64,45,101,97
30,"大里","2018-03-30",136,7,7,NA,66,32,136,81
31,"忠明","2018-03-30",118,9,8,NA,59,37,118,118
32,"西屯","2018-03-30",140,10,7,NA,58,35,140,99
33,"彰化","2018-03-30",87,41,7,NA,64,24,87,NA
34,"線西","2018-03-30",102,13,NA,NA,60,23,NA,102
35,"二林","2018-03-30",97,7,5,NA,56,16,97,96
36,"南投","2018-03-30",112,13,6,NA,64,31,84,112
37,"斗六","2018-03-30",143,7,5,NA,62,25,143,110
38,"崙背","2018-03-30",140,7,5,NA,64,16,140,107
39,"新港","2018-03-30",126,11,6,NA,72,20,126,114
40,"朴子","2018-03-30",132,6,3,NA,78,17,132,109
41,"臺西","2018-03-30",71,10,NA,NA,71,19,NA,NA
42,"嘉義","2018-03-30",122,9,6,NA,62,18,122,96
43,"新營","2018-03-30",104,6,5,NA,68,20,71,104
44,"善化","2018-03-30",97,10,5,NA,56,19,61,97
45,"安南","2018-03-30",112,9,6,NA,82,26,87,112
46,"臺南","2018-03-30",103,7,6,NA,59,30,93,103
47,"美濃","2018-03-30",112,9,5,NA,53,9,112,82
48,"橋頭","2018-03-30",105,6,6,NA,57,29,54,105
49,"仁武","2018-03-30",104,9,6,NA,59,29,93,104
50,"鳳山","2018-03-30",97,31,7,NA,54,27,NA,97
51,"大寮","2018-03-30",103,24,7,NA,57,29,67,103
52,"林園","2018-03-30",101,14,6,NA,57,23,101,83
53,"楠梓","2018-03-30",117,9,6,NA,72,36,84,117
54,"左營","2018-03-30",93,11,6,NA,62,30,93,92
56,"前金","2018-03-30",97,10,7,NA,59,35,93,97
57,"前鎮","2018-03-30",104,13,NA,NA,60,31,NA,104
58,"小港","2018-03-30",88,23,6,NA,54,42,64,88
59,"屏東","2018-03-30",118,7,6,NA,50,23,118,104
60,"潮州","2018-03-30",112,9,5,NA,54,11,112,76
61,"恆春","2018-03-30",40,3,1,NA,24,2,40,34
62,"臺東","2018-03-30",30,1,3,NA,23,9,30,30
63,"花蓮","2018-03-30",37,4,3,NA,27,13,37,20
64,"陽明","2018-03-30",44,7,1,NA,13,5,44,22
65,"宜蘭","2018-03-30",43,3,3,NA,28,11,43,34
66,"冬山","2018-03-30",35,3,3,NA,29,15,35,31
67,"三重","2018-03-30",44,10,16,NA,44,42,NA,26
68,"中壢","2018-03-30",45,6,12,NA,45,34,NA,24
69,"竹山","2018-03-30",150,7,3,NA,57,17,150,112
70,"永和","2018-03-30",24,3,5,NA,22,20,NA,24
71,"復興","2018-03-30",99,11,8,NA,62,32,NA,99
72,"埔里","2018-03-30",177,6,6,NA,52,19,177,102
75,"馬祖","2018-03-30",63,4,2,NA,32,9,41,63
77,"金門","2018-03-30",60,10,2,NA,46,25,41,60
78,"馬公","2018-03-30",53,6,3,NA,37,9,49,53
80,"關山","2018-03-30",31,4,NA,NA,20,6,31,28
83,"麥寮","2018-03-30",127,16,NA,NA,92,24,NA,127
84,"富貴角","2018-03-30",45,6,1,NA,24,7,45,42
1,"基隆","2018-03-28",41,9,5,NA,18,28,41,38
2,"汐止","2018-03-28",57,11,3,NA,23,25,39,57
3,"萬里","2018-03-28",48,9,2,NA,27,11,48,45
4,"新店","2018-03-28",44,6,5,NA,20,16,40,44
5,"土城","2018-03-28",46,7,6,NA,28,24,43,46
6,"板橋","2018-03-28",54,7,6,NA,31,31,40,54
7,"新莊","2018-03-28",47,10,6,NA,33,29,42,47
8,"菜寮","2018-03-28",50,7,7,NA,29,27,29,50
9,"林口","2018-03-28",58,6,5,NA,41,32,43,58
10,"淡水","2018-03-28",59,7,6,NA,34,26,30,59
11,"士林","2018-03-28",57,4,6,NA,31,24,40,57
12,"中山","2018-03-28",49,11,7,NA,29,29,33,49
13,"萬華","2018-03-28",47,9,5,NA,36,32,36,47
14,"古亭","2018-03-28",40,9,5,NA,30,25,38,40
15,"松山","2018-03-28",50,11,3,NA,29,24,39,50
16,"大同","2018-03-28",55,13,16,NA,45,43,NA,55
17,"桃園","2018-03-28",60,10,6,NA,38,32,34,60
18,"大園","2018-03-28",64,7,3,NA,48,29,24,64
19,"觀音","2018-03-28",66,20,3,NA,56,32,43,66
20,"平鎮","2018-03-28",59,7,6,NA,44,29,37,59
21,"龍潭","2018-03-28",69,7,5,NA,35,27,44,69
22,"湖口","2018-03-28",75,10,5,NA,47,30,46,75
